state,state_abbr,year,real_gdp_millions_chained_2017_dollars,source_table,line_code
Texas,TX,2013,1511806.5,SAGDP9N,1
Texas,TX,2014,1559636.1,SAGDP9N,1
Texas,TX,2015,1634127.1,SAGDP9N,1
Texas,TX,2016,1633863.3,SAGDP9N,1
Texas,TX,2017,1667313.0,SAGDP9N,1
Texas,TX,2018,1746543.3,SAGDP9N,1
Texas,TX,2019,1806736.1,SAGDP9N,1
Texas,TX,2020,1773657.1,SAGDP9N,1
Texas,TX,2021,1879101.3,SAGDP9N,1
Texas,TX,2022,1952708.6,SAGDP9N,1
Texas,TX,2023,2097090.4,SAGDP9N,1
Utah,UT,2000,98648.5,SAGDP9N,1
Utah,UT,2001,100244.3,SAGDP9N,1
Utah,UT,2002,102828.1,SAGDP9N,1
Utah,UT,2003,104829.2,SAGDP9N,1
Utah,UT,2004,111318.9,SAGDP9N,1
Utah,UT,2005,118430.2,SAGDP9N,1
Utah,UT,2006,127539.4,SAGDP9N,1
Utah,UT,2007,133799.8,SAGDP9N,1
Utah,UT,2008,133662.9,SAGDP9N,1
Utah,UT,2009,130958.6,SAGDP9N,1
Utah,UT,2010,133739.1,SAGDP9N,1
Utah,UT,2011,138301.1,SAGDP9N,1
Utah,UT,2012,140622.5,SAGDP9N,1
Utah,UT,2013,145026.9,SAGDP9N,1
Utah,UT,2014,150076.3,SAGDP9N,1
Utah,UT,2015,155431.5,SAGDP9N,1
Utah,UT,2016,162528.2,SAGDP9N,1
Utah,UT,2017,172075.0,SAGDP9N,1
Utah,UT,2018,182106.0,SAGDP9N,1
Utah,UT,2019,192760.6,SAGDP9N,1
Utah,UT,2020,194750.2,SAGDP9N,1
Utah,UT,2021,210446.9,SAGDP9N,1
Utah,UT,2022,217442.5,SAGDP9N,1
Utah,UT,2023,225459.4,SAGDP9N,1
Vermont,VT,2000,24844.6,SAGDP9N,1
Vermont,VT,2001,25681.8,SAGDP9N,1
Vermont,VT,2002,26522.8,SAGDP9N,1
Vermont,VT,2003,27548.1,SAGDP9N,1
Vermont,VT,2004,28989.2,SAGDP9N,1
Vermont,VT,2005,29283.2,SAGDP9N,1
Vermont,VT,2006,29420.9,SAGDP9N,1
Vermont,VT,2007,29296.6,SAGDP9N,1
Vermont,VT,2008,30168.6,SAGDP9N,1
Vermont,VT,2009,29565.7,SAGDP9N,1
Vermont,VT,2010,30890.6,SAGDP9N,1
Vermont,VT,2011,31663.6,SAGDP9N,1
Vermont,VT,2012,31898.1,SAGDP9N,1
Vermont,VT,2013,31494.6,SAGDP9N,1
Vermont,VT,2014,31847.7,SAGDP9N,1
Vermont,VT,2015,32042.9,SAGDP9N,1
Vermont,VT,2016,32312.7,SAGDP9N,1
Vermont,VT,2017,32589.2,SAGDP9N,1
Vermont,VT,2018,32827.8,SAGDP9N,1
Vermont,VT,2019,33339.4,SAGDP9N,1
Vermont,VT,2020,32252.7,SAGDP9N,1
Vermont,VT,2021,33721.9,SAGDP9N,1
Vermont,VT,2022,34752.6,SAGDP9N,1
Vermont,VT,2023,35236.6,SAGDP9N,1
Virginia,VA,2000,372914.1,SAGDP9N,1
Virginia,VA,2001,386444.7,SAGDP9N,1
Virginia,VA,2002,390242.4,SAGDP9N,1
Virginia,VA,2003,404522.2,SAGDP9N,1
Virginia,VA,2004,421744.4,SAGDP9N,1
Virginia,VA,2005,442089.5,SAGDP9N,1
Virginia,VA,2006,451263.1,SAGDP9N,1
Virginia,VA,2007,457568.9,SAGDP9N,1
Virginia,VA,2008,462034.7,SAGDP9N,1
Virginia,VA,2009,460075.3,SAGDP9N,1
Virginia,VA,2010,475699.3,SAGDP9N,1
Virginia,VA,2011,479571.4,SAGDP9N,1
Virginia,VA,2012,483041.4,SAGDP9N,1
Virginia,VA,2013,488741.3,SAGDP9N,1
Virginia,VA,2014,488918.6,SAGDP9N,1
Virginia,VA,2015,498943.6,SAGDP9N,1
Virginia,VA,2016,505107.7,SAGDP9N,1
Virginia,VA,2017,515167.2,SAGDP9N,1
Virginia,VA,2018,527767.5,SAGDP9N,1
Virginia,VA,2019,541028.0,SAGDP9N,1
Virginia,VA,2020,534532.3,SAGDP9N,1
Virginia,VA,2021,565470.6,SAGDP9N,1
Virginia,VA,2022,580475.2,SAGDP9N,1
Virginia,VA,2023,597597.1,SAGDP9N,1
Washington,WA,2000,325857.6,SAGDP9N,1
Washington,WA,2001,317860.6,SAGDP9N,1
Washington,WA,2002,321977.1,SAGDP9N,1
Washington,WA,2003,327645.2,SAGDP9N,1
Washington,WA,2004,335449.3,SAGDP9N,1
Washington,WA,2005,358396.3,SAGDP9N,1
Washington,WA,2006,372145.0,SAGDP9N,1
Washington,WA,2007,394221.9,SAGDP9N,1
Washington,WA,2008,401093.2,SAGDP9N,1
Washington,WA,2009,390814.0,SAGDP9N,1
Washington,WA,2010,403471.3,SAGDP9N,1
Washington,WA,2011,411575.7,SAGDP9N,1
Washington,WA,2012,426447.0,SAGDP9N,1
Washington,WA,2013,439472.2,SAGDP9N,1
Washington,WA,2014,456186.5,SAGDP9N,1
Washington,WA,2015,476715.4,SAGDP9N,1
Washington,WA,2016,495724.9,SAGDP9N,1
Washington,WA,2017,527169.4,SAGDP9N,1
Washington,WA,2018,561785.7,SAGDP9N,1
Washington,WA,2019,588794.4,SAGDP9N,1
Washington,WA,2020,589156.8,SAGDP9N,1
Washington,WA,2021,630051.5,SAGDP9N,1
Washington,WA,2022,644075.1,SAGDP9N,1
Washington,WA,2023,677238.0,SAGDP9N,1
West Virginia,WV,2000,63364.6,SAGDP9N,1
West Virginia,WV,2001,63599.8,SAGDP9N,1
West Virginia,WV,2002,64465.7,SAGDP9N,1
West Virginia,WV,2003,65106.8,SAGDP9N,1
West Virginia,WV,2004,66077.6,SAGDP9N,1
West Virginia,WV,2005,67888.8,SAGDP9N,1
West Virginia,WV,2006,68900.0,SAGDP9N,1
West Virginia,WV,2007,69374.1,SAGDP9N,1
West Virginia,WV,2008,70966.8,SAGDP9N,1
West Virginia,WV,2009,70886.5,SAGDP9N,1
West Virginia,WV,2010,71823.8,SAGDP9N,1
West Virginia,WV,2011,73175.2,SAGDP9N,1
West Virginia,WV,2012,73124.5,SAGDP9N,1
West Virginia,WV,2013,73949.0,SAGDP9N,1
West Virginia,WV,2014,74111.3,SAGDP9N,1
West Virginia,WV,2015,74261.4,SAGDP9N,1
West Virginia,WV,2016,73513.3,SAGDP9N,1
West Virginia,WV,2017,75172.4,SAGDP9N,1
West Virginia,WV,2018,77406.5,SAGDP9N,1
West Virginia,WV,2019,77162.2,SAGDP9N,1
West Virginia,WV,2020,74553.8,SAGDP9N,1
West Virginia,WV,2021,75765.1,SAGDP9N,1
West Virginia,WV,2022,77188.0,SAGDP9N,1
West Virginia,WV,2023,80798.2,SAGDP9N,1
Wisconsin,WI,2000,248572.0,SAGDP9N,1
Wisconsin,WI,2001,252941.8,SAGDP9N,1
Wisconsin,WI,2002,257966.9,SAGDP9N,1
Wisconsin,WI,2003,265745.8,SAGDP9N,1
Wisconsin,WI,2004,275412.4,SAGDP9N,1
Wisconsin,WI,2005,282065.7,SAGDP9N,1
Wisconsin,WI,2006,287146.6,SAGDP9N,1
Wisconsin,WI,2007,289855.2,SAGDP9N,1
Wisconsin,WI,2008,286204.7,SAGDP9N,1
Wisconsin,WI,2009,277279.4,SAGDP9N,1
Wisconsin,WI,2010,287652.9,SAGDP9N,1
Wisconsin,WI,2011,293664.0,SAGDP9N,1
Wisconsin,WI,2012,299007.6,SAGDP9N,1
Wisconsin,WI,2013,301550.5,SAGDP9N,1
Wisconsin,WI,2014,309425.8,SAGDP9N,1
Wisconsin,WI,2015,315687.8,SAGDP9N,1
Wisconsin,WI,2016,319272.3,SAGDP9N,1
Wisconsin,WI,2017,321886.8,SAGDP9N,1
Wisconsin,WI,2018,328832.4,SAGDP9N,1
Wisconsin,WI,2019,333256.8,SAGDP9N,1
Wisconsin,WI,2020,322470.6,SAGDP9N,1
Wisconsin,WI,2021,334514.0,SAGDP9N,1
Wisconsin,WI,2022,339747.9,SAGDP9N,1
Wisconsin,WI,2023,344570.8,SAGDP9N,1
Wyoming,WY,2000,26614.2,SAGDP9N,1
Wyoming,WY,2001,28338.1,SAGDP9N,1
Wyoming,WY,2002,28901.3,SAGDP9N,1
Wyoming,WY,2003,29806.6,SAGDP9N,1
Wyoming,WY,2004,30780.1,SAGDP9N,1
Wyoming,WY,2005,32463.1,SAGDP9N,1
Wyoming,WY,2006,36655.6,SAGDP9N,1
Wyoming,WY,2007,39504.8,SAGDP9N,1
Wyoming,WY,2008,41641.2,SAGDP9N,1
Wyoming,WY,2009,40599.6,SAGDP9N,1
Wyoming,WY,2010,39135.8,SAGDP9N,1
Wyoming,WY,2011,38929.8,SAGDP9N,1
Wyoming,WY,2012,38085.0,SAGDP9N,1
Wyoming,WY,2013,38408.7,SAGDP9N,1
Wyoming,WY,2014,39287.2,SAGDP9N,1
Wyoming,WY,2015,40063.9,SAGDP9N,1
Wyoming,WY,2016,37853.5,SAGDP9N,1
Wyoming,WY,2017,37620.3,SAGDP9N,1
Wyoming,WY,2018,37977.2,SAGDP9N,1
Wyoming,WY,2019,38577.1,SAGDP9N,1
Wyoming,WY,2020,36198.2,SAGDP9N,1
Wyoming,WY,2021,37131.8,SAGDP9N,1
Wyoming,WY,2022,37827.2,SAGDP9N,1
Wyoming,WY,2023,40210.8,SAGDP9N,1
