state,state_abbr,year,real_gdp_millions_chained_2017_dollars,source_table,line_code
North Dakota,ND,2010,38697.4,SAGDP9N,1
North Dakota,ND,2011,43300.4,SAGDP9N,1
North Dakota,ND,2012,53326.8,SAGDP9N,1
North Dakota,ND,2013,54690.9,SAGDP9N,1
North Dakota,ND,2014,60193.0,SAGDP9N,1
North Dakota,ND,2015,58694.5,SAGDP9N,1
North Dakota,ND,2016,54756.0,SAGDP9N,1
North Dakota,ND,2017,56530.2,SAGDP9N,1
North Dakota,ND,2018,58516.4,SAGDP9N,1
North Dakota,ND,2019,59408.5,SAGDP9N,1
North Dakota,ND,2020,55850.6,SAGDP9N,1
North Dakota,ND,2021,56419.2,SAGDP9N,1
North Dakota,ND,2022,55988.0,SAGDP9N,1
North Dakota,ND,2023,60348.6,SAGDP9N,1
Ohio,OH,2000,541005.9,SAGDP9N,1
Ohio,OH,2001,534612.4,SAGDP9N,1
Ohio,OH,2002,546688.2,SAGDP9N,1
Ohio,OH,2003,557024.5,SAGDP9N,1
Ohio,OH,2004,572308.5,SAGDP9N,1
Ohio,OH,2005,584867.7,SAGDP9N,1
Ohio,OH,2006,582637.6,SAGDP9N,1
Ohio,OH,2007,585403.0,SAGDP9N,1
Ohio,OH,2008,580389.0,SAGDP9N,1
Ohio,OH,2009,550982.4,SAGDP9N,1
Ohio,OH,2010,563816.3,SAGDP9N,1
Ohio,OH,2011,580251.4,SAGDP9N,1
Ohio,OH,2012,586540.9,SAGDP9N,1
Ohio,OH,2013,603057.4,SAGDP9N,1
Ohio,OH,2014,624973.4,SAGDP9N,1
Ohio,OH,2015,633274.8,SAGDP9N,1
Ohio,OH,2016,638157.5,SAGDP9N,1
Ohio,OH,2017,652187.5,SAGDP9N,1
Ohio,OH,2018,656212.0,SAGDP9N,1
Ohio,OH,2019,674063.9,SAGDP9N,1
Ohio,OH,2020,655243.3,SAGDP9N,1
Ohio,OH,2021,690478.9,SAGDP9N,1
Ohio,OH,2022,695257.9,SAGDP9N,1
Ohio,OH,2023,709816.6,SAGDP9N,1
Oklahoma,OK,2000,121170.2,SAGDP9N,1
Oklahoma,OK,2001,125695.7,SAGDP9N,1
Oklahoma,OK,2002,127930.2,SAGDP9N,1
Oklahoma,OK,2003,130147.8,SAGDP9N,1
Oklahoma,OK,2004,134606.6,SAGDP9N,1
Oklahoma,OK,2005,140360.1,SAGDP9N,1
Oklahoma,OK,2006,149367.1,SAGDP9N,1
Oklahoma,OK,2007,152879.6,SAGDP9N,1
Oklahoma,OK,2008,158987.8,SAGDP9N,1
Oklahoma,OK,2009,156856.8,SAGDP9N,1
Oklahoma,OK,2010,158086.4,SAGDP9N,1
Oklahoma,OK,2011,163859.3,SAGDP9N,1
Oklahoma,OK,2012,172016.0,SAGDP9N,1
Oklahoma,OK,2013,176086.8,SAGDP9N,1
Oklahoma,OK,2014,186574.4,SAGDP9N,1
Oklahoma,OK,2015,193792.6,SAGDP9N,1
Oklahoma,OK,2016,190093.5,SAGDP9N,1
Oklahoma,OK,2017,192538.6,SAGDP9N,1
Oklahoma,OK,2018,196030.5,SAGDP9N,1
Oklahoma,OK,2019,200072.2,SAGDP9N,1
Oklahoma,OK,2020,191560.9,SAGDP9N,1
Oklahoma,OK,2021,194132.8,SAGDP9N,1
Oklahoma,OK,2022,193940.5,SAGDP9N,1
Oklahoma,OK,2023,207923.3,SAGDP9N,1
Oregon,OR,2000,145094.2,SAGDP9N,1
Oregon,OR,2001,144486.5,SAGDP9N,1
Oregon,OR,2002,147432.8,SAGDP9N,1
Oregon,OR,2003,154445.3,SAGDP9N,1
Oregon,OR,2004,163046.1,SAGDP9N,1
Oregon,OR,2005,168734.4,SAGDP9N,1
Oregon,OR,2006,177222.4,SAGDP9N,1
Oregon,OR,2007,180724.3,SAGDP9N,1
Oregon,OR,2008,184842.6,SAGDP9N,1
Oregon,OR,2009,176951.6,SAGDP9N,1
Oregon,OR,2010,180738.2,SAGDP9N,1
Oregon,OR,2011,185959.4,SAGDP9N,1
Oregon,OR,2012,187352.4,SAGDP9N,1
Oregon,OR,2013,189609.7,SAGDP9N,1
Oregon,OR,2014,195808.2,SAGDP9N,1
Oregon,OR,2015,205581.8,SAGDP9N,1
Oregon,OR,2016,214769.3,SAGDP9N,1
Oregon,OR,2017,225534.5,SAGDP9N,1
Oregon,OR,2018,234308.3,SAGDP9N,1
Oregon,OR,2019,239794.8,SAGDP9N,1
Oregon,OR,2020,237424.2,SAGDP9N,1
Oregon,OR,2021,250325.8,SAGDP9N,1
Oregon,OR,2022,256062.7,SAGDP9N,1
Oregon,OR,2023,261951.5,SAGDP9N,1
Pennsylvania,PA,2000,566250.9,SAGDP9N,1
Pennsylvania,PA,2001,577677.5,SAGDP9N,1
Pennsylvania,PA,2002,583507.4,SAGDP9N,1
Pennsylvania,PA,2003,598809.5,SAGDP9N,1
Pennsylvania,PA,2004,614957.1,SAGDP9N,1
Pennsylvania,PA,2005,626290.1,SAGDP9N,1
Pennsylvania,PA,2006,626589.9,SAGDP9N,1
Pennsylvania,PA,2007,649638.1,SAGDP9N,1
Pennsylvania,PA,2008,665148.3,SAGDP9N,1
Pennsylvania,PA,2009,645206.7,SAGDP9N,1
Pennsylvania,PA,2010,666805.8,SAGDP9N,1
Pennsylvania,PA,2011,676468.3,SAGDP9N,1
Pennsylvania,PA,2012,689007.0,SAGDP9N,1
Pennsylvania,PA,2013,704195.0,SAGDP9N,1
Pennsylvania,PA,2014,718691.6,SAGDP9N,1
Pennsylvania,PA,2015,734145.1,SAGDP9N,1
Pennsylvania,PA,2016,744847.1,SAGDP9N,1
Pennsylvania,PA,2017,754318.0,SAGDP9N,1
Pennsylvania,PA,2018,763855.4,SAGDP9N,1
Pennsylvania,PA,2019,771852.5,SAGDP9N,1
Pennsylvania,PA,2020,736381.3,SAGDP9N,1
Pennsylvania,PA,2021,765508.8,SAGDP9N,1
Pennsylvania,PA,2022,779360.6,SAGDP9N,1
Pennsylvania,PA,2023,799228.8,SAGDP9N,1
Rhode Island,RI,2000,49113.6,SAGDP9N,1
Rhode Island,RI,2001,49705.2,SAGDP9N,1
Rhode Island,RI,2002,51284.3,SAGDP9N,1
Rhode Island,RI,2003,52933.1,SAGDP9N,1
Rhode Island,RI,2004,55160.5,SAGDP9N,1
Rhode Island,RI,2005,55885.9,SAGDP9N,1
Rhode Island,RI,2006,57415.8,SAGDP9N,1
Rhode Island,RI,2007,56230.5,SAGDP9N,1
Rhode Island,RI,2008,54977.1,SAGDP9N,1
Rhode Island,RI,2009,54481.5,SAGDP9N,1
Rhode Island,RI,2010,56050.6,SAGDP9N,1
Rhode Island,RI,2011,56026.6,SAGDP9N,1
Rhode Island,RI,2012,56487.4,SAGDP9N,1
Rhode Island,RI,2013,57037.2,SAGDP9N,1
Rhode Island,RI,2014,57602.7,SAGDP9N,1
Rhode Island,RI,2015,58387.9,SAGDP9N,1
Rhode Island,RI,2016,58630.0,SAGDP9N,1
Rhode Island,RI,2017,58771.6,SAGDP9N,1
Rhode Island,RI,2018,58740.1,SAGDP9N,1
Rhode Island,RI,2019,60157.6,SAGDP9N,1
Rhode Island,RI,2020,58231.7,SAGDP9N,1
Rhode Island,RI,2021,60803.0,SAGDP9N,1
Rhode Island,RI,2022,62279.4,SAGDP9N,1
Rhode Island,RI,2023,63277.0,SAGDP9N,1
South Carolina,SC,2000,161880.2,SAGDP9N,1
South Carolina,SC,2001,162837.1,SAGDP9N,1
South Carolina,SC,2002,167333.0,SAGDP9N,1
South Carolina,SC,2003,174270.8,SAGDP9N,1
South Carolina,SC,2004,177169.4,SAGDP9N,1
South Carolina,SC,2005,183267.5,SAGDP9N,1
South Carolina,SC,2006,187386.1,SAGDP9N,1
South Carolina,SC,2007,193386.6,SAGDP9N,1
South Carolina,SC,2008,192497.1,SAGDP9N,1
South Carolina,SC,2009,184081.3,SAGDP9N,1
South Carolina,SC,2010,188777.2,SAGDP9N,1
South Carolina,SC,2011,193221.0,SAGDP9N,1
South Carolina,SC,2012,195406.1,SAGDP9N,1
South Carolina,SC,2013,200147.3,SAGDP9N,1
South Carolina,SC,2014,206077.9,SAGDP9N,1
South Carolina,SC,2015,213212.4,SAGDP9N,1
South Carolina,SC,2016,220559.3,SAGDP9N,1
South Carolina,SC,2017,224937.6,SAGDP9N,1
South Carolina,SC,2018,231663.3,SAGDP9N,1
South Carolina,SC,2019,239021.3,SAGDP9N,1
South Carolina,SC,2020,233650.1,SAGDP9N,1
South Carolina,SC,2021,245752.1,SAGDP9N,1
South Carolina,SC,2022,254504.5,SAGDP9N,1
South Carolina,SC,2023,262298.5,SAGDP9N,1
