state_fips,state_abbr,state_name,year,value,variable,source_family,missing_status
24,MD,Maryland,2001,3.1144116005924807,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2002,3.263185775870071,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2003,3.5656915627673973,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2004,3.7016839029121487,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2005,3.745633119643715,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2006,3.8931173317823413,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2007,4.101419886907154,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2008,4.2067101556473965,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2009,4.3560750162118165,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2010,4.502672754761622,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2011,4.058051713961804,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2012,4.058505105398348,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2013,3.9360716614148017,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2014,4.221095612396109,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2015,4.393901138977726,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2016,4.528872414813749,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
24,MD,Maryland,2018,4.2590778485748375,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2019,5.110030563403124,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2020,5.081402707522196,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
24,MD,Maryland,2022,5.341028792918083,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
24,MD,Maryland,2023,5.555597804814787,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2000,3.1827808506196407,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2001,3.381875237001679,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2002,3.498563081814734,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2003,3.743052814568634,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2004,3.8926865494509677,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2005,3.9332905428303264,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2006,4.0957341588659375,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2007,4.183744563332157,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2008,4.24039881483396,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2009,4.348677959246737,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2010,4.406649569629815,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2011,4.018010897130998,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2012,4.0058407006079735,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2013,3.914278710940234,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2014,4.119668924608092,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2015,4.287910056132533,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2016,4.3679181167317,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
25,MA,Massachusetts,2018,4.081926073090396,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2019,4.714655781686216,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2020,4.71068190421642,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
25,MA,Massachusetts,2022,4.883326602451186,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
25,MA,Massachusetts,2023,4.973720252195312,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2000,2.235529944887942,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2001,2.371205630599973,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2002,2.4639291672782058,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2003,2.7070599070704238,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2004,2.8580904725510834,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2005,2.922355948386735,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2006,3.028672247663206,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2007,3.1614940641621616,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2008,3.320133561357727,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2009,3.4489406803411695,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2010,3.6323611906823086,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2011,3.2761131605790235,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2012,3.2548049465922846,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2013,3.1161489659601878,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2014,3.405949215029793,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2015,3.5399929719543533,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2016,3.618502776288444,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
26,MI,Michigan,2018,3.3921127321276274,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2019,4.016406946762552,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2020,4.036888666415705,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
26,MI,Michigan,2022,4.188161380110853,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
26,MI,Michigan,2023,4.2952953001819925,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2000,3.202672562454243,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2001,3.3754141249210283,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2002,3.516682324038865,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2003,3.7365649485156243,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2004,3.881901357250301,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2005,3.9438643424737645,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2006,4.041014378659663,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2007,4.14675594556233,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2008,4.334271389959021,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2009,4.467353366269011,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2010,4.594295466673094,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2011,4.3133792938342355,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2012,4.301999070199908,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2013,4.125973595689677,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2014,4.3255912475826035,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2015,4.419217936098492,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2016,4.491653032562585,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
27,MN,Minnesota,2018,4.2235701924952425,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2019,4.83045106136414,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2020,4.822103822064947,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
27,MN,Minnesota,2022,5.090212274469314,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
27,MN,Minnesota,2023,5.226114363841221,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2000,1.7483787999591343,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2001,1.939015644617549,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2002,1.8966789229018557,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2003,2.134356374062515,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2004,2.252674791710655,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2005,2.319728914159706,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2006,2.4161972999451287,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2007,2.551266071337101,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2008,2.788853811953704,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2009,2.941758985309456,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2010,3.2525251505159707,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2011,2.933725660398765,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2012,2.910608761847069,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2013,2.7737279498996434,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2014,2.954652106426302,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2015,3.110127612214575,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2016,3.1585687797913122,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
28,MS,Mississippi,2018,3.0038094069521426,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2019,3.5772961564044645,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2020,3.632357797721681,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
28,MS,Mississippi,2022,3.8459601596228286,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
28,MS,Mississippi,2023,4.009946627025299,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2000,3.1475125662419514,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2001,3.3179451962031803,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2002,3.3972853788442814,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2003,3.58321176487279,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2004,3.675704942167714,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2005,3.775452049116626,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2006,3.833841317307877,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2007,3.9370800929137313,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2008,4.026053036538668,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2009,4.145551952932082,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2010,4.2210847770938695,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2011,3.887089094956699,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2012,3.861416485521887,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2013,3.688902958453176,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2014,3.8716779471640317,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2015,4.008617688581069,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2016,4.089710975371115,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
29,MO,Missouri,2018,3.8054282200449037,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2019,4.470663914436587,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2020,4.489614466076934,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
29,MO,Missouri,2022,4.679814439238175,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
29,MO,Missouri,2023,4.895293146266815,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2000,4.610671042396708,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2001,4.897674762200359,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2002,5.568919353228756,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2003,6.048084555745246,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2004,6.19994000058064,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2005,6.28655188479548,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2006,6.403958467164625,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2007,6.507682133209496,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2008,6.758396788250898,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2009,6.9147606358652896,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2010,7.123030492667024,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2011,6.802884759974256,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2012,6.734928816692028,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2013,6.3836206981555135,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2014,6.872294425208061,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2015,7.043175197165279,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2016,7.101753416297473,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
30,MT,Montana,2018,6.761045678261246,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2019,7.675753161085221,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2020,7.658127079288198,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
30,MT,Montana,2022,7.717668348654083,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
30,MT,Montana,2023,8.009272500644414,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2000,3.5540488499375664,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2001,3.7509390430250327,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2002,3.862194582859841,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2003,4.098598734760385,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2004,4.224377918907949,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2005,4.241846565733578,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2006,4.332391451875762,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2007,4.385905889741174,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2008,4.42891195505623,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2009,4.518164510838354,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2010,4.615239143611879,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2011,4.306556417084122,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2012,4.184084618202279,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2013,4.065251983987678,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2014,4.259144500799221,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2015,4.78579156358232,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2016,4.846096188636353,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
31,NE,Nebraska,2018,4.5712516982496085,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2019,5.129436382932374,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2020,5.040562367026898,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
31,NE,Nebraska,2022,5.214271922603986,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
31,NE,Nebraska,2023,5.338714169529701,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2000,1.723846694548731,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2001,1.8299665602204347,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2002,1.880125550248391,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2003,2.0695021900082264,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2004,2.087611487744979,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2005,2.0537443727609768,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2006,2.085102300827143,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2007,2.1095148461864954,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2008,2.177394738527979,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2009,2.258009844803728,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2010,3.1607969411833485,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2011,2.118598776166427,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2012,2.081488849297001,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2013,2.0101146723246606,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2014,2.2228252868547873,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2015,2.3391763937708885,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2016,2.4229719940196364,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
32,NV,Nevada,2018,2.758415890587236,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2019,3.513686390871404,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2020,3.5380507343124163,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
32,NV,Nevada,2022,3.7741300255773473,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
32,NV,Nevada,2023,3.940609409124607,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2000,3.093036272806606,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2001,3.275941305454247,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2002,3.359102474294553,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2003,3.6051381422677835,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2004,3.676399345487749,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2005,3.708917729181235,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2006,3.7832785203788784,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2007,3.9480701540524477,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2008,4.170510659575988,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2009,4.356045352107967,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2010,4.515468098210293,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2011,4.26296003465501,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2012,4.255376971140889,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2013,4.079043330982647,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2014,4.2900280830454705,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2015,4.459132099171576,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2016,4.531537686407769,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2017,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
33,NH,New Hampshire,2018,4.328208852128017,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2019,4.915552295994292,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2020,4.875600383549164,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2021,,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,MISSING
33,NH,New Hampshire,2022,4.921361855549988,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
33,NH,New Hampshire,2023,5.019064886231201,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
34,NJ,New Jersey,2000,2.354512200228192,nonprofit_density,NCCS/IRS EO BMF + U.S. Census population,OBSERVED
